"CloneClassID","SiblingCount","Avg_CloneLineCount","Diff_CloneLineCount","Avg_TokenCount","Diff_TokenCount","CloneType","Avg_DirectoryDistance","Max_DirectoryDistance","Avg_EditDistance","Max_EditDistance","Avg_LineCount","Diff_LineCount","Avg_LineCodeCount","Diff_LineCodeCount","Avg_LineCodeDeclCount","Diff_LineCodeDeclCount","Avg_LineCodeExeCount","Diff_LineCodeExeCount","Avg_StmtCount","Diff_StmtCount","Avg_StmtDeclCount","Diff_StmtDeclCount","Avg_StmtExeCount","Diff_StmtExeCount","Avg_RatioLineCount","Diff_RatioLineCount","Avg_RatioLineCodeCount","Diff_RatioLineCodeCount","Avg_RatioLineCodeDeclCount","Diff_RatioLineCodeDeclCount","Avg_RatioLineCodeExeCount","Diff_RatioLineCodeExeCount","Avg_RatioStmtCount","Diff_RatioStmtCount","Avg_RatioStmtDeclCount","Diff_RatioStmtDeclCount","Avg_RatioStmtExeCount","Diff_RatioStmtExeCount","Avg_FanOut","Diff_FanOut","Avg_FanIn","Diff_FanIn","Avg_Cyclomatic","Diff_Cyclomatic","Avg_CyclomaticModified","Diff_CyclomaticModified","Avg_CyclomaticStrict","Diff_CyclomaticStrict","Avg_Essential","Diff_Essential","Avg_MaxNesting","Diff_MaxNesting","Avg_CountLineComment","Diff_CountLineComment","Avg_RatioCommentToCode","Diff_RatioCommentToCode","Avg_Churn","Diff_Churn","Avg_LineAdded","Diff_LineAdded","Avg_LineDeleted","Diff_LineDeleted","Avg_CommitCount","Diff_CommitCount","Avg_DeveloperCount","Diff_DeveloperCount","Avg_MajorDeveloperCount","Diff_MajorDeveloperCount","Avg_FixCommitCount","Diff_FixCommitCount","Avg_NewFeatureCommitCount","Diff_NewFeatureCommitCount","Avg_ImproveCommitCount","Diff_ImproveCommitCount"
2,1,28,0,143,0,"Type_1",0,0,6,6,40.5,3,39.5,1,3.5,1,18,0,12,0,2,0,10,0,1.44642857142857,0.107142857142857,1.44642857142857,0.107142857142857,0.125,0.0357142857142857,0.642857142857143,0,0.428571428571429,0,0.125,0.0357142857142857,0.357142857142857,0,5,0,14.5,5,8,0,8,0,8,0,1,0,1,0,1,2,0.025,0.05,32,12,27,12,9,0,4,0,1,0,1,0,0,0,0,0,4,0
3,1,17,0,100,0,"Type_1",0,0,36,36,44.5,15,27.5,9,12.5,3,23.5,9,24.5,9,11.5,3,13,6,2.61764705882353,0.882352941176471,2.61764705882353,0.882352941176471,0.735294117647059,0.176470588235294,1.38235294117647,0.529411764705882,1.44117647058824,0.529411764705882,0.735294117647059,0.176470588235294,0.764705882352941,0.352941176470588,17.5,3,2.5,1,1,0,1,0,1,0,1,0,0,0,1,0,0.035,0.01,25.5,9,25.5,9,2,0,1,0,1,0,1,0,0,0,1,0,0,0
6,3,11,0,144,0,"Type_1",0,0,0.17,1,481,0,441,0,7,0,437,0,438,0,6,0,432,0,43.7272727272727,0,43.7272727272727,0,0.636363636363636,0,39.7272727272727,0,39.8181818181818,0,0.636363636363636,0,39.2727272727273,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
9,1,16,0,101,0,"Type_1",0,0,3,3,32.5,1,25.5,1,5,0,16.5,1,18,0,6,0,12,0,2.03125,0.0625,2.03125,0.0625,0.3125,0,1.03125,0.0625,1.125,0,0.3125,0,0.75,0,22,0,3,2,4,0,4,0,6,2,1,0,2,0,1,0,0.04,0,23,4,22,2,4.5,5,2.5,3,1.5,1,1.5,1,0,0,1.5,1,1,2
12,1,12,0,117,0,"Type_1",0,0,15,15,481,0,441,0,7,0,437,0,438,0,6,0,432,0,40.0833333333333,0,40.0833333333333,0,0.583333333333333,0,36.4166666666667,0,36.5,0,0.583333333333333,0,36,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
13,1,12,0,117,0,"Type_1",0,0,7,7,481,0,441,0,7,0,437,0,438,0,6,0,432,0,40.0833333333333,0,40.0833333333333,0,0.583333333333333,0,36.4166666666667,0,36.5,0,0.583333333333333,0,36,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
15,3,9,0,100,0,"Type_1",0,0,0.83,5,481,0,441,0,7,0,437,0,438,0,6,0,432,0,53.4444444444444,0,53.4444444444444,0,0.777777777777778,0,48.5555555555556,0,48.6666666666667,0,0.777777777777778,0,48,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
17,2,9,0,100,0,"Type_1",0,0,2.33,7,481,0,441,0,7,0,437,0,438,0,6,0,432,0,53.4444444444444,0,53.4444444444444,0,0.777777777777778,0,48.5555555555556,0,48.6666666666667,0,0.777777777777778,0,48,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
18,1,19,0,223,0,"Type_1",0,0,4,4,481,0,441,0,7,0,437,0,438,0,6,0,432,0,25.3157894736842,0,25.3157894736842,0,0.368421052631579,0,23,0,23.0526315789474,0,0.368421052631579,0,22.7368421052632,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
21,1,10,0,109,0,"Type_1",0,0,1,1,481,0,441,0,7,0,437,0,438,0,6,0,432,0,48.1,0,48.1,0,0.7,0,43.7,0,43.8,0,0.7,0,43.2,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
22,1,10,0,109,0,"Type_1",0,0,2,2,481,0,441,0,7,0,437,0,438,0,6,0,432,0,48.1,0,48.1,0,0.7,0,43.7,0,43.8,0,0.7,0,43.2,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
23,1,15,0,155,0,"Type_1",0,0,25,25,481,0,441,0,7,0,437,0,438,0,6,0,432,0,32.0666666666667,0,32.0666666666667,0,0.466666666666667,0,29.1333333333333,0,29.2,0,0.466666666666667,0,28.8,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
24,1,10,0,109,0,"Type_1",0,0,2,2,481,0,441,0,7,0,437,0,438,0,6,0,432,0,48.1,0,48.1,0,0.7,0,43.7,0,43.8,0,0.7,0,43.2,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
27,1,28,0,248,0,"Type_1",0,0,0,0,132,62,110.5,37,18.5,13,65,26,57.5,33,16.5,15,41,18,4.71428571428571,2.21428571428571,4.71428571428571,2.21428571428571,0.660714285714286,0.464285714285714,2.32142857142857,0.928571428571428,2.05357142857143,1.17857142857143,0.660714285714286,0.464285714285714,1.46428571428571,0.642857142857143,39.5,27,11.5,1,15.5,5,15.5,5,16.5,7,1,0,4,0,3,2,0.025,0.01,63.5,107,31.5,49,42,72,10,14,2.5,1,2.5,1,1.5,3,0.5,1,8,10
35,1,41.5,9,133,6,"Type_3",17,17,559,559,41.5,9,19.5,3,3,0,11.5,1,11.5,1,3,0,8.5,1,1,0,1,0,0.0731492361927145,0.0158636897767333,0.279083431257344,0.036427732079906,0.279083431257344,0.036427732079906,0.0731492361927145,0.0158636897767333,0.20593419506463,0.0205640423031727,6,0,4,0,2.5,1,2.5,1,2.5,1,1,0,1.5,1,17.5,5,0.89,0.12,19.5,3,19.5,3,4,0,2,2,1.5,1,1.5,1,0.5,1,0,0,1.5,1
36,1,47.5,31,141,0,"Type_2",0,0,1549,1549,62,32,34.5,1,6.5,1,17,0,19,0,7,0,12,0,1.33779761904762,0.199404761904762,1.33779761904762,0.199404761904762,0.149305555555556,0.0763888888888889,0.400545634920635,0.26140873015873,0.447668650793651,0.292162698412698,0.149305555555556,0.0763888888888889,0.282738095238095,0.18452380952381,12,0,4.5,1,8,0,8,0,9,0,4,0,6,0,21,30,0.605,0.85,39.5,21,34.5,11,7.5,11,1.5,1,1,0,1,0,0,0,0,0,1.5,1
37,1,32,0,183.5,11,"Type_3",0,0,63,63,32,0,25,0,5,0,16,0,18,0,6,0,12,0,1,0,1,0,0.15625,0,0.5,0,0.5625,0,0.15625,0,0.375,0,22,0,2.5,1,4,0,4,0,5.5,1,1,0,2,0,1,0,0.04,0,21,0,21,0,2.5,1,1.5,1,1.5,1,1.5,1,0,0,1,0,0.5,1
40,2,31,5,176.333333333333,42,"Type_3",0,0,103,309,33.6666666666667,4,24.3333333333333,4,5,0,16,2,17.6666666666667,1,6,0,11.6666666666667,1,1.08742393509128,0.0446247464503042,1.08742393509128,0.0446247464503042,0.162046427766509,0.0253549695740365,0.519855758395312,0.125490196078431,0.573563218390805,0.120689655172414,0.162046427766509,0.0253549695740365,0.379107505070994,0.09026369168357,21.6666666666667,1,2.33333333333333,3,3.66666666666667,1,3.66666666666667,1,5.33333333333333,3,1,0,1.66666666666667,1,3,6,0.133333333333333,0.28,28.3333333333333,18,24.3333333333333,8,7.66666666666667,12,2.66666666666667,3,1.66666666666667,1,1.66666666666667,1,0,0,1.33333333333333,1,1.33333333333333,2
41,1,32.5,1,196.5,15,"Type_3",0,0,81,81,32.5,1,25.5,1,5,0,16.5,1,18,0,6,0,12,0,1,0,1,0,0.153882575757576,0.00473484848484848,0.507575757575758,0.0151515151515151,0.553977272727273,0.0170454545454546,0.153882575757576,0.00473484848484848,0.369318181818182,0.0113636363636364,22,0,3.5,1,4,0,4,0,6.5,1,1,0,2,0,1,0,0.04,0,23,4,22,2,5,4,3,2,2,0,2,0,0,0,1.5,1,1.5,1
43,1,15,0,106,0,"Type_2",0,0,18,18,15,0,13,0,5,0,9,0,10,0,4,0,6,0,1,0,1,0,0.333333333333333,0,0.6,0,0.666666666666667,0,0.333333333333333,0,0.4,0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
49,1,17,0,127,0,"Type_2",0,0,20,20,17,0,12,0,7,0,8,0,9,0,6,0,3,0,1,0,1,0,0.411764705882353,0,0.470588235294118,0,0.529411764705882,0,0.411764705882353,0,0.176470588235294,0,9,0,3,0,1,0,1,0,1,0,1,0,0,0,2,0,0.17,0,12,0,11,0,4,0,2,0,1,0,1,0,0,0,0,0,2,0
51,1,16,0,117,0,"Type_2",0,0,24,24,17,0,12,0,7,0,8,0,9,0,6,0,3,0,1.0625,0,1.0625,0,0.4375,0,0.5,0,0.5625,0,0.4375,0,0.1875,0,9,0,3,0,1,0,1,0,1,0,1,0,0,0,2,0,0.17,0,18,12,14,6,8,8,3,2,1,0,1,0,0,0,0.5,1,2.5,1
53,3,16,0,117,0,"Type_2",0,0,7.33,44,17,0,12,0,7,0,8,0,9,0,6,0,3,0,1.0625,0,1.0625,0,0.4375,0,0.5,0,0.5625,0,0.4375,0,0.1875,0,9,0,3,0,1,0,1,0,1,0,1,0,0,0,2,0,0.17,0,18,12,14,6,8,8,3,2,1,0,1,0,0,0,0.5,1,2.5,1
54,1,17,0,127,0,"Type_2",0,0,20,20,17,0,12,0,7,0,8,0,9,0,6,0,3,0,1,0,1,0,0.411764705882353,0,0.470588235294118,0,0.529411764705882,0,0.411764705882353,0,0.176470588235294,0,9,0,3,0,1,0,1,0,1,0,1,0,0,0,2,0,0.17,0,24,0,17,0,12,0,4,0,1,0,1,0,0,0,1,0,3,0
55,1,16,0,117,0,"Type_2",0,0,24,24,17,0,12,0,7,0,8,0,9,0,6,0,3,0,1.0625,0,1.0625,0,0.4375,0,0.5,0,0.5625,0,0.4375,0,0.1875,0,9,0,3,0,1,0,1,0,1,0,1,0,0,0,2,0,0.17,0,18,12,14,6,8,8,3,2,1,0,1,0,0,0,0.5,1,2.5,1
58,1,14,0,102,0,"Type_2",0,0,18,18,14,0,12,0,6,0,8,0,8,0,5,0,3,0,1,0,1,0,0.428571428571429,0,0.571428571428571,0,0.571428571428571,0,0.428571428571429,0,0.214285714285714,0,8,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,9,0,9,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
59,1,17.5,1,125,0,"Type_3",0,0,93,93,18.5,1,16,0,9,0,12,0,11,0,8,0,3,0,1.05718954248366,0.00326797385620914,1.05718954248366,0.00326797385620914,0.514705882352941,0.0294117647058824,0.686274509803922,0.0392156862745099,0.629084967320261,0.0359477124183006,0.514705882352941,0.0294117647058824,0.17156862745098,0.00980392156862747,8,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5,1,0.03,0.06,12,0,12,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0
96,1,29.5,15,301.5,145,"Type_3",0,0,947,947,481,0,441,0,7,0,437,0,438,0,6,0,432,0,17.4318181818182,8.86363636363636,17.4318181818182,8.86363636363636,0.253685503685504,0.128992628992629,15.8372235872236,8.05282555282555,15.8734643734644,8.07125307125307,0.253685503685504,0.128992628992629,15.6560196560197,7.96068796068796,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
99,2,14,0,168,0,"Type_2",0,0,8.33,25,481,0,441,0,7,0,437,0,438,0,6,0,432,0,34.3571428571429,0,34.3571428571429,0,0.5,0,31.2142857142857,0,31.2857142857143,0,0.5,0,30.8571428571429,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
101,1,20.5,5,228,68,"Type_3",0,0,434,434,481,0,441,0,7,0,437,0,438,0,6,0,432,0,23.8176328502415,5.80917874396135,23.8176328502415,5.80917874396135,0.346618357487923,0.0845410628019324,21.6388888888889,5.27777777777778,21.6884057971014,5.28985507246377,0.346618357487923,0.0845410628019324,21.3913043478261,5.21739130434782,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
102,1,33.5,5,384,68,"Type_3",0,0,444,444,481,0,441,0,7,0,437,0,438,0,6,0,432,0,14.4386200716846,2.15501792114695,14.4386200716846,2.15501792114695,0.210125448028674,0.0313620071684588,13.1178315412186,1.9578853046595,13.1478494623656,1.96236559139785,0.210125448028674,0.0313620071684588,12.9677419354839,1.93548387096774,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
104,1,26,0,314,0,"Type_2",0,0,27,27,481,0,441,0,7,0,437,0,438,0,6,0,432,0,18.5,0,18.5,0,0.269230769230769,0,16.8076923076923,0,16.8461538461538,0,0.269230769230769,0,16.6153846153846,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
105,1,32,0,374,0,"Type_2",0,0,25,25,481,0,441,0,7,0,437,0,438,0,6,0,432,0,15.03125,0,15.03125,0,0.21875,0,13.65625,0,13.6875,0,0.21875,0,13.5,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
106,1,15.5,5,171,68,"Type_3",0,0,426,426,481,0,441,0,7,0,437,0,438,0,6,0,432,0,31.8611111111111,10.2777777777778,31.8611111111111,10.2777777777778,0.463675213675214,0.14957264957265,28.9465811965812,9.33760683760683,29.0128205128205,9.35897435897436,0.463675213675214,0.14957264957265,28.6153846153846,9.23076923076923,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
107,1,35.5,15,368.5,145,"Type_3",0,0,961,961,481,0,441,0,7,0,437,0,438,0,6,0,432,0,14.1823089700997,5.99252491694352,14.1823089700997,5.99252491694352,0.206395348837209,0.0872093023255814,12.8849667774086,5.44435215946844,12.9144518272425,5.45681063122924,0.206395348837209,0.0872093023255814,12.7375415282392,5.38205980066445,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
108,1,35,14,355,118,"Type_3",0,0,833,833,481,0,441,0,7,0,437,0,438,0,6,0,432,0,14.3154761904762,5.72619047619047,14.3154761904762,5.72619047619047,0.208333333333333,0.0833333333333333,13.0059523809524,5.20238095238095,13.0357142857143,5.21428571428571,0.208333333333333,0.0833333333333333,12.8571428571429,5.14285714285714,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
109,1,17.5,5,199,68,"Type_3",0,0,422,422,481,0,441,0,7,0,437,0,438,0,6,0,432,0,28.0583333333333,8.01666666666667,28.0583333333333,8.01666666666667,0.408333333333333,0.116666666666667,25.4916666666667,7.28333333333333,25.55,7.3,0.408333333333333,0.116666666666667,25.2,7.2,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
112,1,16,0,178,0,"Type_2",0,0,16,16,481,0,441,0,7,0,437,0,438,0,6,0,432,0,30.0625,0,30.0625,0,0.4375,0,27.3125,0,27.375,0,0.4375,0,27,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
120,2,18.3333333333333,7,197.666666666667,59,"Type_3",0,0,133.67,401,481,0,441,0,7,0,437,0,438,0,6,0,432,0,27.0126811594203,9.14945652173913,27.0126811594203,9.14945652173913,0.393115942028986,0.133152173913043,24.5416666666667,8.3125,24.5978260869565,8.33152173913043,0.393115942028986,0.133152173913043,24.2608695652174,8.21739130434782,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
121,1,17,0,170,0,"Type_2",0,0,15,15,481,0,441,0,7,0,437,0,438,0,6,0,432,0,28.2941176470588,0,28.2941176470588,0,0.411764705882353,0,25.7058823529412,0,25.7647058823529,0,0.411764705882353,0,25.4117647058824,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
122,1,17.5,7,179.5,59,"Type_3",0,0,410,410,481,0,441,0,7,0,437,0,438,0,6,0,432,0,28.6309523809524,11.4523809523809,28.6309523809524,11.4523809523809,0.416666666666667,0.166666666666667,26.0119047619048,10.4047619047619,26.0714285714286,10.4285714285714,0.416666666666667,0.166666666666667,25.7142857142857,10.2857142857143,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
123,1,25.5,7,267.5,59,"Type_3",0,0,410,410,481,0,441,0,7,0,437,0,438,0,6,0,432,0,19.224921630094,5.27742946708464,19.224921630094,5.27742946708464,0.279780564263323,0.0768025078369906,17.4663009404389,4.79467084639498,17.5062695924765,4.80564263322884,0.279780564263323,0.0768025078369906,17.2664576802508,4.73981191222571,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
124,1,18.5,7,183.5,59,"Type_3",0,0,406,406,481,0,441,0,7,0,437,0,438,0,6,0,432,0,26.9651515151515,10.2030303030303,26.9651515151515,10.2030303030303,0.392424242424242,0.148484848484848,24.4984848484848,9.26969696969697,24.5545454545455,9.29090909090909,0.392424242424242,0.148484848484848,24.2181818181818,9.16363636363636,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
125,1,19.5,3,169,18,"Type_3",0,0,151,151,481,0,441,0,7,0,437,0,438,0,6,0,432,0,24.8134920634921,3.81746031746032,24.8134920634921,3.81746031746032,0.361111111111111,0.0555555555555556,22.5436507936508,3.46825396825397,22.5952380952381,3.47619047619047,0.361111111111111,0.0555555555555556,22.2857142857143,3.42857142857143,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
128,2,10,0,111,0,"Type_2",0,0,4,12,481,0,441,0,7,0,437,0,438,0,6,0,432,0,48.1,0,48.1,0,0.7,0,43.7,0,43.8,0,0.7,0,43.2,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
129,1,24.5,21,238.5,177,"Type_3",0,0,1234,1234,481,0,441,0,7,0,437,0,438,0,6,0,432,0,24.05,20.6142857142857,24.05,20.6142857142857,0.35,0.3,21.85,18.7285714285714,21.9,18.7714285714286,0.35,0.3,21.6,18.5142857142857,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
131,1,11,0,120,0,"Type_2",0,0,12,12,481,0,441,0,7,0,437,0,438,0,6,0,432,0,43.7272727272727,0,43.7272727272727,0,0.636363636363636,0,39.7272727272727,0,39.8181818181818,0,0.636363636363636,0,39.2727272727273,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
132,1,13,0,139,0,"Type_2",0,0,15,15,481,0,441,0,7,0,437,0,438,0,6,0,432,0,37,0,37,0,0.538461538461538,0,33.6153846153846,0,33.6923076923077,0,0.538461538461538,0,33.2307692307692,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
133,1,11,0,120,0,"Type_2",0,0,14,14,481,0,441,0,7,0,437,0,438,0,6,0,432,0,43.7272727272727,0,43.7272727272727,0,0.636363636363636,0,39.7272727272727,0,39.8181818181818,0,0.636363636363636,0,39.2727272727273,0,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
134,1,25.5,21,242.5,177,"Type_3",0,0,1237,1237,481,0,441,0,7,0,437,0,438,0,6,0,432,0,22.7138888888889,18.7055555555556,22.7138888888889,18.7055555555556,0.330555555555556,0.272222222222222,20.6361111111111,16.9944444444444,20.6833333333333,17.0333333333333,0.330555555555556,0.272222222222222,20.4,16.8,15,0,6,0,1,0,1,0,1,0,1,0,0,0,4,0,0.01,0,453,0,446,0,14,0,6,0,1,0,1,0,0,0,0,0,6,0
