"Clusters_version","CloneClassID","NumberOfVersions","GroupName"
5,80829,5,"Long-lived"
5,112,5,"Long-lived"
5,56519,5,"Long-lived"
5,13075,5,"Long-lived"
5,78075,5,"Long-lived"
5,76087,5,"Long-lived"
5,12427,5,"Long-lived"
5,16082,5,"Long-lived"
5,13086,5,"Long-lived"
5,10629,5,"Long-lived"
5,16036,5,"Long-lived"
5,20702,5,"Long-lived"
5,12484,5,"Long-lived"
5,64381,5,"Long-lived"
5,56830,5,"Long-lived"
5,10827,5,"Long-lived"
5,64379,5,"Long-lived"
5,14975,5,"Long-lived"
5,43220,5,"Long-lived"
5,451,5,"Long-lived"
5,158,5,"Long-lived"
5,21535,5,"Long-lived"
5,20682,5,"Long-lived"
5,80839,5,"Long-lived"
5,1201,5,"Long-lived"
5,73944,5,"Long-lived"
5,37785,5,"Long-lived"
5,69604,5,"Long-lived"
5,72033,5,"Long-lived"
5,776,5,"Long-lived"
5,12677,5,"Long-lived"
5,65165,5,"Long-lived"
5,80811,5,"Long-lived"
5,19493,5,"Long-lived"
5,19309,5,"Long-lived"
5,104,5,"Long-lived"
5,70988,5,"Long-lived"
5,80323,5,"Long-lived"
5,10720,5,"Long-lived"
5,56646,5,"Long-lived"
5,16712,5,"Long-lived"
5,64390,5,"Long-lived"
5,80994,5,"Long-lived"
5,56501,5,"Long-lived"
5,74674,5,"Long-lived"
5,74673,5,"Long-lived"
5,13091,5,"Long-lived"
5,19510,5,"Long-lived"
5,65344,5,"Long-lived"
5,56128,5,"Long-lived"
5,56360,5,"Long-lived"
5,20700,5,"Long-lived"
5,67709,5,"Long-lived"
5,12358,5,"Long-lived"
5,19513,5,"Long-lived"
5,72115,5,"Long-lived"
5,12375,5,"Long-lived"
5,14979,5,"Long-lived"
5,65380,5,"Long-lived"
5,16698,5,"Long-lived"
5,2717,5,"Long-lived"
5,65169,5,"Long-lived"
5,65342,5,"Long-lived"
5,19374,5,"Long-lived"
5,20681,5,"Long-lived"
5,19414,5,"Long-lived"
5,65166,5,"Long-lived"
5,180,5,"Long-lived"
5,20678,5,"Long-lived"
5,211,5,"Long-lived"
5,65059,5,"Long-lived"
5,188,5,"Long-lived"
5,4351,5,"Long-lived"
5,72461,5,"Long-lived"
5,12381,5,"Long-lived"
5,12877,5,"Long-lived"
5,5831,5,"Long-lived"
5,80346,5,"Long-lived"
5,19479,5,"Long-lived"
5,80847,5,"Long-lived"
5,3923,5,"Long-lived"
5,78141,5,"Long-lived"
5,16711,5,"Long-lived"
5,12570,5,"Long-lived"
5,13772,5,"Long-lived"
5,10635,5,"Long-lived"
5,5931,5,"Long-lived"
5,56173,5,"Long-lived"
5,10630,5,"Long-lived"
5,16699,5,"Long-lived"
5,5842,5,"Long-lived"
5,16691,5,"Long-lived"
5,16689,5,"Long-lived"
5,64973,5,"Long-lived"
5,20685,5,"Long-lived"
5,12405,5,"Long-lived"
5,94406,5,"Long-lived"
5,68142,5,"Long-lived"
5,68981,5,"Long-lived"
5,32423,5,"Long-lived"
5,37205,5,"Long-lived"
5,12387,5,"Long-lived"
5,65653,5,"Long-lived"
5,64382,5,"Long-lived"
5,21541,5,"Long-lived"
5,73922,5,"Long-lived"
5,19328,5,"Long-lived"
5,1200,5,"Long-lived"
5,63,5,"Long-lived"
5,65164,5,"Long-lived"
5,66918,5,"Long-lived"
5,56843,5,"Long-lived"
5,17089,5,"Long-lived"
5,64364,5,"Long-lived"
5,4321,5,"Long-lived"
5,195,5,"Long-lived"
5,21532,5,"Long-lived"
5,21536,5,"Long-lived"
5,10648,5,"Long-lived"
5,80348,5,"Long-lived"
5,45477,5,"Long-lived"
5,64971,5,"Long-lived"
5,65654,5,"Long-lived"
5,56521,5,"Long-lived"
5,5981,5,"Long-lived"
5,3938,5,"Long-lived"
5,65343,5,"Long-lived"
5,21560,5,"Long-lived"
5,767,5,"Long-lived"
5,12429,5,"Long-lived"
5,3448,5,"Long-lived"
5,64956,5,"Long-lived"
5,20497,5,"Long-lived"
5,40037,5,"Long-lived"
5,69621,5,"Long-lived"
5,3934,5,"Long-lived"
5,69592,5,"Long-lived"
5,65371,5,"Long-lived"
5,14985,5,"Long-lived"
5,77530,5,"Long-lived"
5,33704,5,"Long-lived"
5,19310,5,"Long-lived"
5,64344,5,"Long-lived"
5,12383,5,"Long-lived"
5,33705,5,"Long-lived"
5,12355,5,"Long-lived"
5,73942,5,"Long-lived"
5,38814,5,"Long-lived"
5,81990,5,"Long-lived"
5,42309,5,"Long-lived"
5,12679,5,"Long-lived"
5,68140,5,"Long-lived"
5,190,5,"Long-lived"
5,187,5,"Long-lived"
5,4322,5,"Long-lived"
5,72458,5,"Long-lived"
5,194,5,"Long-lived"
5,10642,5,"Long-lived"
5,193,5,"Long-lived"
5,3932,5,"Long-lived"
5,81641,5,"Long-lived"
5,10643,5,"Long-lived"
5,56845,5,"Long-lived"
5,65936,5,"Long-lived"
5,65935,5,"Long-lived"
5,10637,5,"Long-lived"
5,80352,5,"Long-lived"
5,56170,5,"Long-lived"
5,16704,5,"Long-lived"
5,82953,5,"Long-lived"
5,73562,5,"Long-lived"
5,37673,5,"Long-lived"
5,19375,5,"Long-lived"
5,5313,5,"Long-lived"
5,3955,5,"Long-lived"
5,70592,5,"Long-lived"
5,19502,5,"Long-lived"
5,65167,5,"Long-lived"
5,19481,5,"Long-lived"
5,14971,5,"Long-lived"
5,17016,5,"Long-lived"
5,17015,5,"Long-lived"
5,12432,5,"Long-lived"
5,56570,5,"Long-lived"
5,73921,5,"Long-lived"
5,70465,5,"Long-lived"
5,15685,5,"Long-lived"
5,19347,5,"Long-lived"
5,48247,5,"Long-lived"
5,67126,5,"Long-lived"
5,20677,5,"Long-lived"
5,80345,5,"Long-lived"
5,80827,5,"Long-lived"
5,12397,5,"Long-lived"
5,65159,5,"Long-lived"
5,21537,5,"Long-lived"
5,21558,5,"Long-lived"
5,67116,5,"Long-lived"
5,65061,5,"Long-lived"
5,12475,5,"Long-lived"
5,77060,5,"Long-lived"
5,81733,5,"Long-lived"
5,13825,5,"Long-lived"
5,12380,5,"Long-lived"
5,65381,5,"Long-lived"
5,10639,5,"Long-lived"
5,73941,5,"Long-lived"
5,12382,5,"Long-lived"
5,56330,5,"Long-lived"
5,56362,5,"Long-lived"
5,19503,5,"Long-lived"
5,21567,5,"Long-lived"
5,65101,5,"Long-lived"
5,16692,5,"Long-lived"
5,12435,5,"Long-lived"
5,344,5,"Long-lived"
5,80849,5,"Long-lived"
5,80837,5,"Long-lived"
5,64970,5,"Long-lived"
5,204,5,"Long-lived"
5,21562,5,"Long-lived"
5,82576,5,"Long-lived"
5,19420,5,"Long-lived"
5,12433,5,"Long-lived"
5,81076,5,"Long-lived"
5,64934,5,"Long-lived"
5,10645,5,"Long-lived"
5,64813,5,"Long-lived"
5,20680,5,"Long-lived"
5,4173,5,"Long-lived"
5,65379,5,"Long-lived"
5,19319,5,"Long-lived"
5,12558,5,"Long-lived"
5,68175,5,"Long-lived"
5,64968,5,"Long-lived"
5,21561,5,"Long-lived"
5,12406,5,"Long-lived"
5,20672,5,"Long-lived"
5,16697,5,"Long-lived"
5,38873,5,"Long-lived"
5,20711,5,"Long-lived"
5,12879,5,"Long-lived"
5,19448,5,"Long-lived"
5,3939,5,"Long-lived"
5,10710,5,"Long-lived"
5,45494,5,"Long-lived"
5,65058,5,"Long-lived"
5,66,5,"Long-lived"
5,12628,5,"Long-lived"
5,65099,5,"Long-lived"
5,65158,5,"Long-lived"
5,12394,5,"Long-lived"
5,94414,5,"Long-lived"
5,65045,5,"Long-lived"
5,16037,5,"Long-lived"
5,67708,5,"Long-lived"
5,37021,5,"Long-lived"
5,14983,5,"Long-lived"
5,14982,5,"Long-lived"
5,19492,5,"Long-lived"
5,82049,5,"Long-lived"
5,2667,5,"Long-lived"
5,19313,5,"Long-lived"
5,12356,5,"Long-lived"
5,3957,5,"Long-lived"
5,68172,5,"Long-lived"
5,16038,5,"Long-lived"
5,77059,5,"Long-lived"
5,44347,5,"Long-lived"
5,19324,5,"Long-lived"
5,50064,5,"Long-lived"
5,19465,5,"Long-lived"
5,10700,5,"Long-lived"
5,80809,5,"Long-lived"
5,14972,5,"Long-lived"
5,4540,5,"Long-lived"
5,48069,5,"Long-lived"
5,10633,5,"Long-lived"
5,19317,5,"Long-lived"
5,147,5,"Long-lived"
5,21577,5,"Long-lived"
5,3956,5,"Long-lived"
5,80353,5,"Long-lived"
5,12430,5,"Long-lived"
5,19325,5,"Long-lived"
5,80320,5,"Long-lived"
5,45432,5,"Long-lived"
5,1190,5,"Long-lived"
5,10719,5,"Long-lived"
5,68150,5,"Long-lived"
5,20707,5,"Long-lived"
5,80833,5,"Long-lived"
5,56491,5,"Long-lived"
5,3952,5,"Long-lived"
5,64826,5,"Long-lived"
5,427,5,"Long-lived"
5,37655,5,"Long-lived"
5,775,5,"Long-lived"
5,12870,5,"Long-lived"
5,19321,5,"Long-lived"
5,777,5,"Long-lived"
5,12878,5,"Long-lived"
5,19316,5,"Long-lived"
5,12400,5,"Long-lived"
5,66042,5,"Long-lived"
5,3953,5,"Long-lived"
5,10632,5,"Long-lived"
5,67114,5,"Long-lived"
5,10646,5,"Long-lived"
5,37654,5,"Long-lived"
5,77692,5,"Long-lived"
5,4133,5,"Long-lived"
5,20676,5,"Long-lived"
5,70992,5,"Long-lived"
5,12431,5,"Long-lived"
5,21568,5,"Long-lived"
5,56496,5,"Long-lived"
5,21578,5,"Long-lived"
5,20709,5,"Long-lived"
5,75521,5,"Long-lived"
5,44349,5,"Long-lived"
5,37672,5,"Long-lived"
5,65163,5,"Long-lived"
5,45475,5,"Long-lived"
5,80322,5,"Long-lived"
5,89,5,"Long-lived"
5,14981,5,"Long-lived"
5,67706,5,"Long-lived"
5,12359,5,"Long-lived"
5,16683,5,"Long-lived"
5,56730,5,"Long-lived"
5,3959,5,"Long-lived"
5,10641,5,"Long-lived"
5,10647,5,"Long-lived"
5,20673,5,"Long-lived"
5,20687,5,"Long-lived"
5,5827,5,"Long-lived"
5,64844,5,"Long-lived"
5,64822,5,"Long-lived"
5,1191,5,"Long-lived"
5,81988,5,"Long-lived"
5,3958,5,"Long-lived"
5,14976,5,"Long-lived"
5,68373,5,"Long-lived"
5,81994,5,"Long-lived"
5,65382,5,"Long-lived"
5,66919,5,"Long-lived"
5,64343,5,"Long-lived"
5,4136,5,"Long-lived"
5,44442,5,"Long-lived"
5,5961,5,"Long-lived"
5,65438,5,"Long-lived"
5,65370,5,"Long-lived"
5,65310,5,"Long-lived"
5,19320,5,"Long-lived"
5,21774,5,"Long-lived"
5,67123,5,"Long-lived"
6,133829,3,"Long-lived"
6,5824,4,"Long-lived"
6,38706,3,"Long-lived"
6,6628,4,"Long-lived"
6,38668,3,"Long-lived"
6,333,4,"Long-lived"
6,12992,3,"Long-lived"
6,41938,3,"Long-lived"
6,13823,3,"Long-lived"
6,2138,4,"Long-lived"
6,54920,3,"Long-lived"
6,13387,3,"Long-lived"
6,149496,3,"Long-lived"
6,87617,3,"Long-lived"
6,1350,4,"Long-lived"
6,38693,3,"Long-lived"
6,21603,3,"Long-lived"
6,12348,4,"Long-lived"
6,21602,3,"Long-lived"
6,38689,3,"Long-lived"
6,72813,3,"Long-lived"
6,32395,3,"Long-lived"
6,84461,3,"Long-lived"
6,64566,3,"Long-lived"
6,10828,4,"Long-lived"
6,87659,3,"Long-lived"
6,133217,3,"Long-lived"
6,5813,4,"Long-lived"
6,5877,4,"Long-lived"
6,38688,3,"Long-lived"
6,32248,3,"Long-lived"
6,82850,3,"Long-lived"
6,7352,3,"Long-lived"
6,97,4,"Long-lived"
6,1332,4,"Long-lived"
6,2770,4,"Long-lived"
6,12788,3,"Long-lived"
6,38660,3,"Long-lived"
6,57081,3,"Long-lived"
6,65082,3,"Long-lived"
6,46260,4,"Long-lived"
6,38691,3,"Long-lived"
6,38703,3,"Long-lived"
6,38705,3,"Long-lived"
6,21598,3,"Long-lived"
6,13095,4,"Long-lived"
6,32372,3,"Long-lived"
6,38695,3,"Long-lived"
6,84466,3,"Long-lived"
6,15258,3,"Long-lived"
6,84327,3,"Long-lived"
6,467,4,"Long-lived"
6,15,4,"Long-lived"
6,20293,3,"Long-lived"
6,134228,4,"Long-lived"
6,16834,4,"Long-lived"
6,256,4,"Long-lived"
6,21679,3,"Long-lived"
6,152965,3,"Long-lived"
6,62659,4,"Long-lived"
6,65587,3,"Long-lived"
6,15940,3,"Long-lived"
6,56438,4,"Long-lived"
6,134268,4,"Long-lived"
6,12771,3,"Long-lived"
6,87064,4,"Long-lived"
6,46957,4,"Long-lived"
6,13381,3,"Long-lived"
6,12977,3,"Long-lived"
6,142571,4,"Long-lived"
6,134469,4,"Long-lived"
6,87,4,"Long-lived"
6,93646,3,"Long-lived"
6,65081,3,"Long-lived"
6,4348,4,"Long-lived"
6,56673,4,"Long-lived"
6,13383,3,"Long-lived"
6,83813,3,"Long-lived"
6,21367,3,"Long-lived"
6,129240,4,"Long-lived"
6,6629,4,"Long-lived"
6,142601,4,"Long-lived"
6,129237,4,"Long-lived"
6,31859,3,"Long-lived"
6,95001,3,"Long-lived"
6,12947,3,"Long-lived"
6,13640,3,"Long-lived"
6,134769,4,"Long-lived"
6,66940,4,"Long-lived"
6,96665,3,"Long-lived"
6,12501,3,"Long-lived"
6,41412,3,"Long-lived"
6,71115,3,"Long-lived"
6,129249,4,"Long-lived"
6,4821,4,"Long-lived"
6,134227,4,"Long-lived"
6,133840,3,"Long-lived"
6,34998,4,"Long-lived"
6,7354,3,"Long-lived"
6,129203,3,"Long-lived"
6,134792,4,"Long-lived"
6,13117,3,"Long-lived"
6,38637,4,"Long-lived"
6,41477,3,"Long-lived"
6,41089,3,"Long-lived"
6,54971,4,"Long-lived"
6,128398,3,"Long-lived"
6,59672,4,"Long-lived"
6,114683,3,"Long-lived"
6,67384,4,"Long-lived"
6,14299,3,"Long-lived"
6,129680,4,"Long-lived"
6,12779,3,"Long-lived"
6,83712,3,"Long-lived"
6,14055,3,"Long-lived"
6,13395,3,"Long-lived"
6,12787,3,"Long-lived"
6,126890,4,"Long-lived"
6,94467,3,"Long-lived"
6,20246,3,"Long-lived"
6,114152,4,"Long-lived"
6,16835,4,"Long-lived"
6,12940,3,"Long-lived"
6,114475,4,"Long-lived"
6,134757,4,"Long-lived"
6,31895,3,"Long-lived"
6,20259,3,"Long-lived"
6,5041,4,"Long-lived"
6,94464,3,"Long-lived"
6,10697,4,"Long-lived"
6,1403,4,"Long-lived"
6,6630,4,"Long-lived"
6,41418,3,"Long-lived"
6,138,4,"Long-lived"
6,20253,3,"Long-lived"
6,96596,3,"Long-lived"
6,96148,3,"Long-lived"
6,89386,4,"Long-lived"
6,83698,4,"Long-lived"
6,87647,3,"Long-lived"
6,134185,4,"Long-lived"
6,2382,4,"Long-lived"
6,129678,4,"Long-lived"
6,38647,3,"Long-lived"
6,73996,4,"Long-lived"
6,17034,3,"Long-lived"
6,32000,3,"Long-lived"
6,11,4,"Long-lived"
6,13415,3,"Long-lived"
6,83817,3,"Long-lived"
6,12982,3,"Long-lived"
6,129254,3,"Long-lived"
6,13264,3,"Long-lived"
6,21240,3,"Long-lived"
6,36655,3,"Long-lived"
6,134779,4,"Long-lived"
6,13393,3,"Long-lived"
6,43960,3,"Long-lived"
6,32399,3,"Long-lived"
6,13397,3,"Long-lived"
6,13396,3,"Long-lived"
6,134668,4,"Long-lived"
6,336,4,"Long-lived"
6,2818,4,"Long-lived"
6,134707,4,"Long-lived"
6,94701,3,"Long-lived"
6,1078,4,"Long-lived"
6,71696,3,"Long-lived"
6,38701,3,"Long-lived"
6,38686,3,"Long-lived"
6,83296,3,"Long-lived"
6,54922,4,"Long-lived"
6,1054,4,"Long-lived"
6,13120,3,"Long-lived"
6,12983,3,"Long-lived"
6,71117,3,"Long-lived"
6,88,4,"Long-lived"
6,21827,3,"Long-lived"
6,96597,3,"Long-lived"
6,74406,4,"Long-lived"
6,87616,3,"Long-lived"
6,12968,4,"Long-lived"
6,31792,3,"Long-lived"
6,2760,4,"Long-lived"
6,34882,3,"Long-lived"
6,97715,3,"Long-lived"
6,13350,3,"Long-lived"
6,388,4,"Long-lived"
6,134818,4,"Long-lived"
6,134658,4,"Long-lived"
6,134297,4,"Long-lived"
6,82617,3,"Long-lived"
6,65097,4,"Long-lived"
6,83825,3,"Long-lived"
6,38933,3,"Long-lived"
6,54975,4,"Long-lived"
6,72879,4,"Long-lived"
6,149495,3,"Long-lived"
6,14060,3,"Long-lived"
6,95081,3,"Long-lived"
6,20266,3,"Long-lived"
6,74463,4,"Long-lived"
6,14086,3,"Long-lived"
6,87761,3,"Long-lived"
6,70794,3,"Long-lived"
6,74408,4,"Long-lived"
6,88140,3,"Long-lived"
6,12944,3,"Long-lived"
6,12950,3,"Long-lived"
6,134830,4,"Long-lived"
6,21110,3,"Long-lived"
6,2174,4,"Long-lived"
6,13391,3,"Long-lived"
6,68769,3,"Long-lived"
6,68771,3,"Long-lived"
6,20254,3,"Long-lived"
6,134643,4,"Long-lived"
6,95121,3,"Long-lived"
6,74590,4,"Long-lived"
6,13706,3,"Long-lived"
6,45775,3,"Long-lived"
6,82847,3,"Long-lived"
6,20260,3,"Long-lived"
6,20256,3,"Long-lived"
6,38641,3,"Long-lived"
6,11467,4,"Long-lived"
6,38654,3,"Long-lived"
6,12994,3,"Long-lived"
6,64852,3,"Long-lived"
6,94976,3,"Long-lived"
6,134727,4,"Long-lived"
6,65535,3,"Long-lived"
6,134301,4,"Long-lived"
6,44431,3,"Long-lived"
6,32465,3,"Long-lived"
6,2819,4,"Long-lived"
6,34999,4,"Long-lived"
6,82856,3,"Long-lived"
6,82864,3,"Long-lived"
6,82858,3,"Long-lived"
6,93062,4,"Long-lived"
6,97171,4,"Long-lived"
6,12984,3,"Long-lived"
6,12962,3,"Long-lived"
6,311,4,"Long-lived"
6,2758,4,"Long-lived"
6,134766,4,"Long-lived"
6,2623,4,"Long-lived"
6,71697,3,"Long-lived"
6,13271,3,"Long-lived"
6,84462,3,"Long-lived"
6,88158,3,"Long-lived"
6,134736,4,"Long-lived"
6,41419,3,"Long-lived"
6,71118,3,"Long-lived"
6,41415,3,"Long-lived"
6,1314,4,"Long-lived"
6,31999,3,"Long-lived"
6,96603,3,"Long-lived"
6,96598,3,"Long-lived"
6,57083,4,"Long-lived"
6,65620,3,"Long-lived"
6,82844,3,"Long-lived"
6,3447,4,"Long-lived"
6,134580,4,"Long-lived"
6,12986,3,"Long-lived"
6,87590,3,"Long-lived"
6,65568,4,"Long-lived"
6,64853,3,"Long-lived"
6,125257,3,"Long-lived"
6,134413,4,"Long-lived"
6,49408,4,"Long-lived"
6,12987,3,"Long-lived"
6,4818,4,"Long-lived"
6,142585,4,"Long-lived"
6,134832,4,"Long-lived"
6,62776,4,"Long-lived"
6,134721,4,"Long-lived"
6,32338,3,"Long-lived"
6,65017,3,"Long-lived"
6,134806,4,"Long-lived"
6,387,4,"Long-lived"
6,134765,4,"Long-lived"
6,2763,4,"Long-lived"
6,127502,3,"Long-lived"
6,137355,3,"Long-lived"
6,127499,3,"Long-lived"
6,20261,3,"Long-lived"
6,20263,3,"Long-lived"
6,20262,3,"Long-lived"
6,12671,3,"Long-lived"
6,14283,3,"Long-lived"
6,2176,4,"Long-lived"
6,93683,4,"Long-lived"
6,2136,4,"Long-lived"
6,13389,3,"Long-lived"
6,134265,4,"Long-lived"
6,14147,3,"Long-lived"
6,13958,4,"Long-lived"
6,83196,4,"Long-lived"
6,74250,4,"Long-lived"
6,5369,4,"Long-lived"
6,7358,3,"Long-lived"
6,134400,4,"Long-lived"
6,134376,4,"Long-lived"
6,74277,4,"Long-lived"
6,11468,4,"Long-lived"
6,33696,3,"Long-lived"
6,16330,3,"Long-lived"
6,33655,3,"Long-lived"
6,20270,3,"Long-lived"
6,37209,3,"Long-lived"
6,134768,4,"Long-lived"
6,41414,3,"Long-lived"
6,91730,3,"Long-lived"
6,13434,3,"Long-lived"
6,71695,3,"Long-lived"
6,13416,3,"Long-lived"
6,95008,3,"Long-lived"
6,1326,4,"Long-lived"
6,20271,3,"Long-lived"
6,59129,3,"Long-lived"
6,23,4,"Long-lived"
6,20267,3,"Long-lived"
6,134669,4,"Long-lived"
6,20264,3,"Long-lived"
6,129682,4,"Long-lived"
6,46202,4,"Long-lived"
6,14079,3,"Long-lived"
6,91713,3,"Long-lived"
6,20471,3,"Long-lived"
6,21043,3,"Long-lived"
6,5070,4,"Long-lived"
6,20257,3,"Long-lived"
6,2813,4,"Long-lived"
6,13273,3,"Long-lived"
6,20255,3,"Long-lived"
6,12772,3,"Long-lived"
6,2729,4,"Long-lived"
6,134705,4,"Long-lived"
6,2731,4,"Long-lived"
6,2728,4,"Long-lived"
6,94988,3,"Long-lived"
6,2703,4,"Long-lived"
6,134804,4,"Long-lived"
6,88983,3,"Long-lived"
6,134816,4,"Long-lived"
6,3309,4,"Long-lived"
6,34868,3,"Long-lived"
6,41481,3,"Long-lived"
6,134226,4,"Long-lived"
6,20576,3,"Long-lived"
6,134392,4,"Long-lived"
6,82857,3,"Long-lived"
6,1085,4,"Long-lived"
6,14389,3,"Long-lived"
6,3361,4,"Long-lived"
6,142591,4,"Long-lived"
6,32394,3,"Long-lived"
6,5964,4,"Long-lived"
6,93643,3,"Long-lived"
6,46023,3,"Long-lived"
6,134281,4,"Long-lived"
6,134743,4,"Long-lived"
6,13118,3,"Long-lived"
6,2725,4,"Long-lived"
6,31605,3,"Long-lived"
6,20577,3,"Long-lived"
6,127501,4,"Long-lived"
6,12941,3,"Long-lived"
6,127500,3,"Long-lived"
6,113873,4,"Long-lived"
6,129672,4,"Long-lived"
6,12526,3,"Long-lived"
6,386,4,"Long-lived"
6,62775,4,"Long-lived"
6,312,4,"Long-lived"
6,1038,4,"Long-lived"
6,134814,4,"Long-lived"
6,12964,3,"Long-lived"
6,55012,3,"Long-lived"
6,93598,3,"Long-lived"
6,93594,3,"Long-lived"
6,134224,4,"Long-lived"
6,74150,4,"Long-lived"
6,62777,4,"Long-lived"
6,14093,3,"Long-lived"
6,83708,3,"Long-lived"
6,12995,3,"Long-lived"
6,32369,3,"Long-lived"
6,27,4,"Long-lived"
6,83242,4,"Long-lived"
6,13402,3,"Long-lived"
6,129588,4,"Long-lived"
6,70703,4,"Long-lived"
6,134471,4,"Long-lived"
6,21518,3,"Long-lived"
6,134585,4,"Long-lived"
6,95119,3,"Long-lived"
6,134717,4,"Long-lived"
6,13403,3,"Long-lived"
6,144574,3,"Long-lived"
6,12945,3,"Long-lived"
6,134475,4,"Long-lived"
6,20117,3,"Long-lived"
6,93599,3,"Long-lived"
6,38841,3,"Long-lived"
6,65112,4,"Long-lived"
6,72820,4,"Long-lived"
6,93600,3,"Long-lived"
6,74107,4,"Long-lived"
6,13404,3,"Long-lived"
6,134693,4,"Long-lived"
6,134755,4,"Long-lived"
6,6253,4,"Long-lived"
6,20297,3,"Long-lived"
6,13424,3,"Long-lived"
6,64667,4,"Long-lived"
6,74076,4,"Long-lived"
